prefecture,year,population,capital,region,estimated_area,island
yamaguchi-ken,1951,1540882.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1956,1609839.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1961,1602207.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1966,1543573.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1971,1511448.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1976,1555218.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1981,1587079.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1986,1601627.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1991,1572616.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1996,1555543.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,2001,1527964.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,2006,1492606.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,2011,1451338.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,2016,1405007.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamanashi-ken,1872,360068.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1873,362973.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1874,364345.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1875,369255.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1876,374250.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1877,377944.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1878,381229.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1879,391123.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1880,395447.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1881,404299.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1882,409929.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1883,410246.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1884,416497.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1885,419444.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1886,425898.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1887,430996.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1888,437475.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1889,445182.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1890,452781.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1891,458534.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1892,463263.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1893,467337.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1894,471480.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1895,474959.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1896,482349.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1897,489412.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1898,492689.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1899,506497.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1904,540657.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1909,573341.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1914,608969.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1919,633224.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1921,583453.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1926,600675.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1931,631042.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1936,646727.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1941,663026.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1944,634897.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1946,839057.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1946,796973.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1948,807251.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1949,815485.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1951,811369.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1956,807044.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1961,782062.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1966,763194.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1971,762029.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1976,783050.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1981,804256.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1986,832832.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1991,852966.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,1996,881996.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,2001,888172.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,2006,884515.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,2011,863075.0,Kofu-shi,Chubu,4465.37,Honshu
yamanashi-ken,2016,835165.0,Kofu-shi,Chubu,4465.37,Honshu
